college_code,college_name,district,branch,category,cutoff_rank
3675,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,GMK,3632
3675,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,GMR,2200
3675,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,SCG,14356
3675,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,SCK,26600
3675,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,SCR,16408
3675,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,STG,12785
3675,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,STK,24193
3675,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,STR,13104
4846,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND TELECOMMUNIC ATION ENGINEERING,1G,4846
4846,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND TELECOMMUNIC ATION ENGINEERING,2AG,4720
4846,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND TELECOMMUNIC ATION ENGINEERING,2AR,9568
4846,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND TELECOMMUNIC ATION ENGINEERING,2BG,5000
4846,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND TELECOMMUNIC ATION ENGINEERING,3AG,3713
4846,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND TELECOMMUNIC ATION ENGINEERING,3BG,3894
4846,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND TELECOMMUNIC ATION ENGINEERING,GM,1507
4846,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND TELECOMMUNIC ATION ENGINEERING,GMK,11328
4846,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND TELECOMMUNIC ATION ENGINEERING,GMR,9340
4846,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND TELECOMMUNIC ATION ENGINEERING,SCR,75192
4846,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND TELECOMMUNIC ATION ENGINEERING,STG,20511
15934.5,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,INDUSTRIAL ENGINEERING & MANAGEMENT,2AG,26478
15934.5,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,INDUSTRIAL ENGINEERING & MANAGEMENT,2AR,28229
15934.5,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,INDUSTRIAL ENGINEERING & MANAGEMENT,2BG,18099
15934.5,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,INDUSTRIAL ENGINEERING & MANAGEMENT,3BG,19728
15934.5,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,INDUSTRIAL ENGINEERING & MANAGEMENT,GM,13086
15934.5,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,INDUSTRIAL ENGINEERING & MANAGEMENT,GMR,21517
15934.5,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,INDUSTRIAL ENGINEERING & MANAGEMENT,SCG,83866
15934.5,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,INDUSTRIAL ENGINEERING & MANAGEMENT,SCR,107316
15934.5,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,INDUSTRIAL ENGINEERING & MANAGEMENT,STG,93039
9298,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,MECHANICAL ENGINEERING,1G,9298
9298,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,MECHANICAL ENGINEERING,2AG,16810
9298,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,MECHANICAL ENGINEERING,2AR,19179
9298,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,MECHANICAL ENGINEERING,3AG,7587
9298,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,MECHANICAL ENGINEERING,3BG,7826
9298,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,MECHANICAL ENGINEERING,3BR,19538
9298,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,MECHANICAL ENGINEERING,GMK,23881
9298,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,MECHANICAL ENGINEERING,GMR,14076
9298,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,MECHANICAL ENGINEERING,SCG,48258
9298,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,MECHANICAL ENGINEERING,SCK,140282
9298,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,MECHANICAL ENGINEERING,SCR,49961
9298,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,MECHANICAL ENGINEERING,STG,50016
9298,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,MECHANICAL ENGINEERING,STR,92894
13846,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,AERO SPACE ENGINEERING,1G,13846
13846,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,AERO SPACE ENGINEERING,2AG,14969
13846,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,AERO SPACE ENGINEERING,2AR,16816
13846,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,AERO SPACE ENGINEERING,2BG,10674
13846,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,AERO SPACE ENGINEERING,3BG,10494
13846,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,AERO SPACE ENGINEERING,GM,6410
13846,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,AERO SPACE ENGINEERING,GMK,24441
13846,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,AERO SPACE ENGINEERING,GMR,11969
13846,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,AERO SPACE ENGINEERING,SCG,31203
13846,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,AERO SPACE ENGINEERING,SCR,36514
13846,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,AERO SPACE ENGINEERING,STG,29460
5619,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,1G,5619
5619,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,1R,7452
5619,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2AG,4160
5619,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2BG,7737
5619,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,3AG,4121
5619,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,3AR,5733
5619,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,3BG,3492
5619,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,3BK,6337
5619,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,GM,3416
5619,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,GMR,3502
5619,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,SCG,13337
5619,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,STG,15453
3626,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,1G,3626
3626,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,2AG,3896
3626,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,2AR,5540
3626,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,2BG,4697
3626,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,3AG,3392
3626,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,3BG,2855
3626,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,GM,2756
3626,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,GMR,3985
3626,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,SCG,12657
3626,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,SCR,17905
3626,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,STG,15951
3626,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,STK,29543
21754,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,BIO- TECHNOLOGY,1G,21754
21754,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,BIO- TECHNOLOGY,2AG,23479
21754,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,BIO- TECHNOLOGY,2AR,38676
21754,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,BIO- TECHNOLOGY,2BG,13481
21754,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,BIO- TECHNOLOGY,3AG,17079
21754,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,BIO- TECHNOLOGY,3BG,14598
21754,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,BIO- TECHNOLOGY,GMK,49723
21754,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,BIO- TECHNOLOGY,GMR,30568
21754,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,BIO- TECHNOLOGY,SCR,76390
21754,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,BIO- TECHNOLOGY,STG,40781
44238,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,CHEMICAL ENGINEERING,1G,44238
44238,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,CHEMICAL ENGINEERING,2AG,34741
44238,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,CHEMICAL ENGINEERING,2AR,42666
44238,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,CHEMICAL ENGINEERING,2BG,31457
44238,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,CHEMICAL ENGINEERING,3AG,21060
44238,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,CHEMICAL ENGINEERING,3BG,21788
44238,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,CHEMICAL ENGINEERING,GM,17454
44238,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,CHEMICAL ENGINEERING,GMK,32050
44238,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,CHEMICAL ENGINEERING,GMR,30947
44238,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,CHEMICAL ENGINEERING,SCG,55204
44238,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,CHEMICAL ENGINEERING,SCR,73953
46738,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,CIVIL ENGINEERING,1G,46738
46738,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,CIVIL ENGINEERING,1R,52160
46738,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,CIVIL ENGINEERING,2AG,45234
46738,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,CIVIL ENGINEERING,2BG,52105
46738,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,CIVIL ENGINEERING,3AG,30008
46738,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,CIVIL ENGINEERING,3AR,52829
46738,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,CIVIL ENGINEERING,3BG,30968
46738,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,CIVIL ENGINEERING,GM,29763
46738,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,CIVIL ENGINEERING,GMK,63734
46738,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,CIVIL ENGINEERING,GMR,31026
46738,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,CIVIL ENGINEERING,SCG,36201
46738,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,CIVIL ENGINEERING,SCK,105481
46738,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,CIVIL ENGINEERING,STG,29912
4494,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),1G,4494
4494,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),2AG,3423
4494,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),2AK,6892
4494,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),2AR,3971
4494,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),2BG,3270
4494,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),3AG,3091
4494,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),3AR,3631
4494,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),3BG,2984
4494,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),GM,2434
4494,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),GMK,3255
4494,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),GMR,2896
4494,"M S Ramaiah Institute of Technology, Bangalore(AUTONOMOUS) VIDYA SOUDHA,MSR NAGAR,MSRIT POST,BANGALORE - 560054.",Bengaluru Urban,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),SCG,13265
